_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
651ca8eb37520adaec28347d,Mesa de centro,moveis,190.43,10.6709291348,2022-10-28,Larissa Alves,RS,5,cartao_credito,6,-30.17,-53.5
651ca8eb37520adaec28347e,Mesa de centro,moveis,270.86,12.0069192102,2022-10-28,Thiago Silva,PB,5,cartao_credito,4,-7.28,-36.72
651ca8eb37520adaec28347f,Xadrez de madeira,brinquedos,33.9,2.0881989238,2022-10-28,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
651ca8eb37520adaec283486,Jogo de panelas,utilidades domesticas,262.73,11.5740211685,2021-11-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283487,Mochila,esporte e lazer,141.12,5.0986545205,2021-11-28,Pedro Gomes,RJ,3,boleto,1,-22.25,-42.66
651ca8eb37520adaec283488,Celular Plus X42,eletronicos,2129.4,110.9685829716,2021-11-28,João Souza,SP,4,boleto,1,-22.19,-48.79
651ca8eb37520adaec283489,Cômoda,moveis,326.69,20.5590760074,2021-11-28,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
651ca8eb37520adaec28348a,Dashboards com Power BI,livros,39.63,8.4897926421,2021-11-28,Pedro Gomes,RJ,4,cupom,1,-22.25,-42.66
651ca8eb37520adaec28348b,Fogão,eletrodomesticos,645.99,34.68015001,2021-11-28,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28348c,Cama box,moveis,861.1,47.5037788158,2021-11-28,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
651ca8eb37520adaec28348d,Dinossauro Rex,brinquedos,20.19,0.0,2022-11-28,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
651ca8eb37520adaec28348e,Jogo de copos,utilidades domesticas,48.66,0.0,2022-11-28,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28348f,Tablet ABXY,eletronicos,2164.9,116.6735274534,2022-11-28,Isabella Pereira,PR,5,cartao_credito,3,-24.89,-51.55
651ca8eb37520adaec283490,Mesa de centro,moveis,209.99,8.7657748317,2022-11-28,Juliana Costa,GO,5,cartao_credito,3,-15.98,-49.86
651ca8eb37520adaec283491,Mochila,esporte e lazer,143.89,5.2461486872,2022-11-28,Felipe Santos,RJ,5,cartao_credito,7,-22.25,-42.66
651ca8eb37520adaec283492,Jogo de tabuleiro,brinquedos,165.78,6.4117253332,2022-11-28,Felipe Santos,PE,1,cartao_credito,10,-8.38,-37.86
651ca8eb37520adaec283493,Dinossauro Rex,brinquedos,29.64,0.0,2022-11-28,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283494,Pandeiro,instrumentos musicais,73.63,4.4516805164,2022-11-28,Thiago Silva,RJ,2,cartao_credito,5,-22.25,-42.66
651ca8eb37520adaec283495,Jogo de copos,utilidades domesticas,55.17,3.2264133386,2022-11-28,Mariana Ferreira,MG,1,cartao_credito,4,-18.1,-44.38
651ca8eb37520adaec28349b,Mochila,esporte e lazer,123.69,7.4745355655,2021-12-28,Felipe Santos,BA,1,cartao_credito,6,-13.29,-41.71
651ca8eb37520adaec28349c,Lavadora de roupas,eletrodomesticos,2014.33,108.1454277572,2021-12-28,Pedro Gomes,PR,4,cartao_credito,3,-24.89,-51.55
651ca8eb37520adaec28349d,Jogo de copos,utilidades domesticas,35.03,2.1483680243,2021-12-28,Bruno Rodrigues,MG,2,cartao_credito,2,-18.1,-44.38
651ca8eb37520adaec28349e,Headset,eletronicos,316.82,14.4541509439,2021-12-28,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
651ca8eb37520adaec28349f,TV Led UHD 4K,eletronicos,2106.12,118.3864893274,2021-12-28,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834a0,Sofá retrátil,moveis,977.21,49.6179317242,2021-12-28,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
651ca8eb37520adaec2834a1,Panela de pressão,utilidades domesticas,103.08,5.7774767059,2021-12-28,Isabella Pereira,PA,3,cartao_credito,1,-3.79,-52.48
651ca8eb37520adaec2834a2,Cubo mágico 8x8,brinquedos,20.5,11.088648263,2021-12-28,Mariana Ferreira,DF,5,boleto,1,-15.83,-47.86
651ca8eb37520adaec2834a3,Jogo de copos,utilidades domesticas,51.94,0.0,2022-12-28,Bruno Rodrigues,RJ,4,cartao_credito,10,-22.25,-42.66
651ca8eb37520adaec2834a4,Jogo de panelas,utilidades domesticas,135.89,8.124148863,2022-12-28,Isabella Pereira,SP,4,cartao_credito,7,-22.19,-48.79
651ca8eb37520adaec2834a5,Modelagem preditiva,livros,103.94,3.1189313729,2022-12-28,Larissa Alves,SP,2,boleto,1,-22.19,-48.79
651ca8eb37520adaec2834a6,TV Led UHD 4K,eletronicos,3966.67,214.3770604781,2022-12-28,João Souza,PR,5,cartao_credito,1,-24.89,-51.55
651ca8eb37520adaec2834a7,Faqueiro,utilidades domesticas,73.94,4.6240947092,2022-12-28,Camila Ribeiro,RS,1,cartao_credito,1,-30.17,-53.5
651ca8eb37520adaec2834a8,Mochila,esporte e lazer,144.38,12.1678393585,2022-12-28,Mariana Ferreira,MG,2,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec2834a9,Mochila,esporte e lazer,116.3,6.7237296478,2022-12-28,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
651ca8eb37520adaec2834aa,Copo térmico,esporte e lazer,60.69,9.6111742852,2022-12-28,Camila Ribeiro,PR,3,boleto,1,-24.89,-51.55
651ca8eb37520adaec2834ab,Impressora,eletronicos,388.66,18.2794148202,2022-12-28,Thiago Silva,SC,5,cartao_credito,3,-27.45,-50.95
651ca8eb37520adaec2834ac,Violão,instrumentos musicais,522.66,35.6320822454,2022-12-28,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834ad,Geladeira,eletrodomesticos,2357.39,125.8070514279,2022-12-28,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec2834ae,Smartwatch,eletronicos,284.76,15.4513901392,2022-12-28,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834c0,Pandeiro,instrumentos musicais,40.66,2.6961272034,2021-01-29,Beatriz Moraes,RJ,5,boleto,1,-22.25,-42.66
651ca8eb37520adaec2834c1,Tablet ABXY,eletronicos,1283.32,65.9173683218,2021-01-29,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
651ca8eb37520adaec2834c2,Panela de pressão,utilidades domesticas,92.17,8.0715915382,2021-01-29,Felipe Santos,SP,5,cartao_credito,7,-22.19,-48.79
651ca8eb37520adaec2834c3,Fone de ouvido,eletronicos,122.14,4.08802662,2021-01-29,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec2834c4,Mesa de centro,moveis,179.59,7.1470662872,2021-01-29,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834c5,Panela de pressão,utilidades domesticas,80.29,1.8596400217,2021-01-29,Lucas Oliveira,RJ,3,cartao_credito,3,-22.25,-42.66
651ca8eb37520adaec2834c6,Mesa de centro,moveis,296.94,23.6131713023,2021-01-29,Larissa Alves,RJ,1,cartao_credito,4,-22.25,-42.66
651ca8eb37520adaec2834c7,Celular ABXY,eletronicos,1341.39,69.0094211238,2022-01-29,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834c8,Cama king,moveis,1135.6,60.7504095655,2022-01-29,Juliana Costa,RS,4,cupom,1,-30.17,-53.5
651ca8eb37520adaec2834c9,Jogo de panelas,utilidades domesticas,263.54,11.6171512317,2022-01-29,Mariana Ferreira,RS,5,cartao_credito,6,-30.17,-53.5
651ca8eb37520adaec2834ca,Secadora de roupas,eletrodomesticos,1749.15,90.7214144171,2022-01-29,Juliana Costa,MG,5,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec2834cb,Iniciando em programação,livros,68.29,14.1423395352,2022-01-29,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
651ca8eb37520adaec2834cc,Faqueiro,utilidades domesticas,60.67,0.0,2022-01-29,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834cd,Cama king,moveis,762.74,41.3006225207,2022-01-29,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
651ca8eb37520adaec2834ce,Jogo de panelas,utilidades domesticas,278.46,17.9909736027,2022-01-29,Camila Ribeiro,DF,5,cartao_credito,2,-15.83,-47.86
651ca8eb37520adaec2834cf,Iniciando em programação,livros,57.33,0.0,2022-01-29,Pedro Gomes,SC,4,cartao_debito,1,-27.45,-50.95
651ca8eb37520adaec2834d0,Cômoda,moveis,378.04,17.7139317695,2022-01-29,Camila Ribeiro,MG,1,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec2834d1,Bicicleta,esporte e lazer,881.81,47.2368555683,2022-01-29,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834d2,Lava louças,eletrodomesticos,1776.69,92.1878365656,2022-01-29,Beatriz Moraes,RS,5,cartao_credito,8,-30.17,-53.5
651ca8eb37520adaec2834d3,Fogão,eletrodomesticos,897.94,45.3970427004,2023-01-29,Juliana Costa,MT,5,cartao_credito,5,-12.64,-55.42
651ca8eb37520adaec2834d4,Bicicleta,esporte e lazer,850.66,42.8795249377,2023-01-29,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
651ca8eb37520adaec2834d5,Impressora,eletronicos,385.39,18.1052971577,2023-01-29,Pedro Gomes,PR,5,boleto,1,-24.89,-51.55
651ca8eb37520adaec2834d6,Jogo de panelas,utilidades domesticas,212.41,8.8946325514,2023-01-29,Rafael Costa,RJ,5,cartao_credito,5,-22.25,-42.66
651ca8eb37520adaec2834d7,Mesa de centro,moveis,255.35,13.8797452128,2023-01-29,Isabella Pereira,SP,1,boleto,1,-22.19,-48.79
651ca8eb37520adaec2834d8,Secadora de roupas,eletrodomesticos,1395.25,78.7729037366,2023-01-29,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834d9,Cama king,moveis,1279.24,68.6467860548,2023-01-29,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834da,Lavadora de roupas,eletrodomesticos,1640.74,84.9489080581,2023-01-29,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec2834db,Smartwatch,eletronicos,163.26,9.581519023,2023-01-29,Lucas Oliveira,TO,5,cartao_credito,1,-9.46,-48.26
651ca8eb37520adaec2834e9,Corda de pular,esporte e lazer,23.02,0.0,2021-03-29,Camila Ribeiro,SC,5,cartao_credito,1,-27.45,-50.95
651ca8eb37520adaec2834ea,Cama box,moveis,865.56,46.3715919548,2021-03-29,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
651ca8eb37520adaec2834eb,Modelagem preditiva,livros,96.5,5.6645996786,2021-03-29,João Souza,SP,5,cartao_credito,4,-22.19,-48.79
651ca8eb37520adaec2834ec,Celular ABXY,eletronicos,1143.82,61.5919860782,2021-03-29,Juliana Costa,SP,1,cartao_credito,4,-22.19,-48.79
651ca8eb37520adaec2834ed,Fone de ouvido,eletronicos,90.13,6.1982666991,2021-03-29,Felipe Santos,PR,4,cartao_credito,1,-24.89,-51.55
651ca8eb37520adaec2834ee,Fogão,eletrodomesticos,1096.94,59.2971701366,2021-03-29,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
651ca8eb37520adaec2834ef,Micro-ondas,eletrodomesticos,466.25,22.4108488982,2021-03-29,Felipe Santos,SP,1,cartao_credito,6,-22.19,-48.79
651ca8eb37520adaec2834f0,Lava louças,eletrodomesticos,1455.76,77.797966395,2021-03-29,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834f1,Guarda roupas,moveis,621.13,33.9617190652,2021-03-29,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
651ca8eb37520adaec2834f2,Geladeira,eletrodomesticos,2649.54,141.3631600228,2022-03-29,Bianca Santos,MG,4,boleto,1,-18.1,-44.38
651ca8eb37520adaec2834f3,Bicicleta,esporte e lazer,389.73,21.28305456,2022-03-29,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec2834f4,Copo térmico,esporte e lazer,84.45,2.0811475067,2022-03-29,Beatriz Moraes,RS,4,cartao_credito,2,-30.17,-53.5
651ca8eb37520adaec2834f5,Poltrona,moveis,381.97,20.8698579052,2022-03-29,Larissa Alves,RS,5,boleto,1,-30.17,-53.5
651ca8eb37520adaec2834f6,Copo térmico,esporte e lazer,36.13,0.0,2022-03-29,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec2834f7,Modelagem preditiva,livros,62.38,3.8526518609,2022-03-29,Bianca Santos,CE,1,cupom,1,-5.2,-39.53
651ca8eb37520adaec2834f8,Tablet ABXY,eletronicos,1394.89,77.4375124305,2022-03-29,Larissa Alves,MG,4,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec2834f9,Cubo mágico 8x8,brinquedos,27.93,1.770314384,2022-03-29,Mariana Ferreira,SC,5,cartao_credito,1,-27.45,-50.95
651ca8eb37520adaec2834fa,Xadrez de madeira,brinquedos,49.18,0.0,2022-03-29,Rafael Costa,MG,5,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec2834fb,Blocos de montar,brinquedos,34.06,3.2127078803,2022-03-29,Beatriz Moraes,RJ,5,cartao_credito,5,-22.25,-42.66
651ca8eb37520adaec2834fc,Jogo de tabuleiro,brinquedos,310.47,14.1160325473,2022-03-29,Camila Ribeiro,RJ,5,cartao_credito,7,-22.25,-42.66
651ca8eb37520adaec2834fd,Poltrona,moveis,342.48,15.8204687483,2023-03-29,Rafael Costa,ES,3,boleto,1,-19.19,-40.34
651ca8eb37520adaec2834fe,Kit banquetas,moveis,408.11,19.3150688068,2023-03-29,Mariana Ferreira,SP,1,cartao_credito,8,-22.19,-48.79
651ca8eb37520adaec2834ff,Blocos de montar,brinquedos,52.73,3.4947260174,2023-03-29,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
651ca8eb37520adaec283500,Guarda roupas,moveis,698.34,37.4676300201,2023-03-29,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec283501,Jogo de panelas,utilidades domesticas,116.21,13.9898425111,2023-03-29,Bruno Rodrigues,SP,3,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283502,Jogo de copos,utilidades domesticas,58.17,0.0,2023-03-29,Larissa Alves,RS,1,boleto,1,-30.17,-53.5
651ca8eb37520adaec283503,Impressora,eletronicos,466.55,22.4268229956,2023-03-29,João Souza,RS,5,cartao_credito,1,-30.17,-53.5
651ca8eb37520adaec283504,Iniciando em programação,livros,41.19,3.5923589304,2023-03-29,Bianca Santos,BA,5,cartao_credito,4,-13.29,-41.71
651ca8eb37520adaec283505,Bola de basquete,esporte e lazer,89.99,5.3228012989,2023-03-29,Beatriz Moraes,BA,3,cartao_credito,8,-13.29,-41.71
651ca8eb37520adaec283506,Assistente virtual,eletronicos,340.24,19.0051715957,2023-03-29,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
651ca8eb37520adaec283515,Pandeiro,instrumentos musicais,121.1,4.0326497487,2021-04-29,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
651ca8eb37520adaec283516,Carrinho controle remoto,brinquedos,109.29,12.1989780767,2021-04-29,Pedro Gomes,BA,1,cartao_credito,1,-13.29,-41.71
651ca8eb37520adaec283517,Pandeiro,instrumentos musicais,69.66,3.9923113433,2021-04-29,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283518,Guitarra,instrumentos musicais,881.55,44.5243245081,2021-04-29,Bruno Rodrigues,SP,1,cartao_credito,3,-22.19,-48.79
651ca8eb37520adaec283519,Bola de vôlei,esporte e lazer,59.44,0.0,2021-04-29,Mariana Ferreira,SP,4,cartao_credito,5,-22.19,-48.79
651ca8eb37520adaec28351a,Corda de pular,esporte e lazer,21.78,0.0,2021-04-29,Beatriz Moraes,GO,4,boleto,1,-15.98,-49.86
651ca8eb37520adaec28351b,Iniciando em programação,livros,82.77,4.9383580196,2022-04-29,Bianca Santos,PR,5,cartao_credito,4,-24.89,-51.55
651ca8eb37520adaec28351c,Bicicleta,esporte e lazer,829.55,44.4598186909,2022-04-29,Bianca Santos,MA,3,cartao_credito,3,-5.42,-45.44
651ca8eb37520adaec28351d,Smart TV,eletronicos,2067.76,110.3851252519,2022-04-29,Felipe Santos,GO,5,cartao_credito,2,-15.98,-49.86
651ca8eb37520adaec28351e,Cama king,moveis,1286.21,66.0712521275,2022-04-29,Larissa Alves,MG,5,cartao_credito,3,-18.1,-44.38
651ca8eb37520adaec28351f,Faqueiro,utilidades domesticas,66.38,1.1189743685,2022-04-29,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
651ca8eb37520adaec283520,Mochila,esporte e lazer,110.02,3.4426730818,2022-04-29,Beatriz Moraes,SC,5,boleto,1,-27.45,-50.95
651ca8eb37520adaec283521,Celular Plus X42,eletronicos,3286.86,172.5998458646,2022-04-29,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec283522,Dinossauro Rex,brinquedos,24.9,2.2142652657,2022-04-29,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283523,Kit banquetas,moveis,326.0,17.8896237855,2022-04-29,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec283524,Smart TV,eletronicos,1567.44,81.0459035741,2022-04-29,Lucas Oliveira,PA,4,boleto,1,-3.79,-52.48
651ca8eb37520adaec283530,Smart TV,eletronicos,1559.97,86.2275258033,2021-05-29,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec283531,Cadeira de escritório,moveis,487.32,23.5327630111,2021-05-29,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
651ca8eb37520adaec283532,Jogo de tabuleiro,brinquedos,229.07,19.2835914359,2021-05-29,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
651ca8eb37520adaec283533,Jogo de panelas,utilidades domesticas,207.21,11.5644136538,2021-05-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283534,Impressora,eletronicos,413.23,22.8916695123,2021-05-29,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283535,Mesa de jantar,moveis,453.24,25.0220816461,2021-05-29,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
651ca8eb37520adaec283536,Smart TV,eletronicos,2205.06,114.9972503557,2021-05-29,Bianca Santos,RS,5,cartao_credito,6,-30.17,-53.5
651ca8eb37520adaec283537,Impressora,eletronicos,326.26,17.6611402904,2021-05-29,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283538,Mesa de centro,moveis,188.17,10.5505909338,2022-05-29,Bruno Rodrigues,PR,3,cartao_credito,9,-24.89,-51.55
651ca8eb37520adaec283539,Poltrona,moveis,362.72,19.8448533169,2022-05-29,Isabella Pereira,BA,4,cupom,1,-13.29,-41.71
651ca8eb37520adaec28353a,Cômoda,moveis,404.67,24.711276412,2022-05-29,Lucas Oliveira,SP,2,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28353b,Smart TV,eletronicos,1791.98,107.0635722043,2022-05-29,Beatriz Moraes,SP,2,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec28353c,Cama box,moveis,818.14,44.0945982297,2022-05-29,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283545,Blocos de montar,brinquedos,39.89,2.8110346453,2021-06-29,João Souza,SP,1,cartao_credito,5,-22.19,-48.79
651ca8eb37520adaec283546,Tablet ABXY,eletronicos,2191.81,117.5957038257,2021-06-29,João Souza,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283547,Celular Plus X42,eletronicos,2866.26,152.908498945,2021-06-29,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
651ca8eb37520adaec283548,Geladeira,eletrodomesticos,2447.05,130.9850629363,2021-06-29,Juliana Costa,SP,4,boleto,1,-22.19,-48.79
651ca8eb37520adaec283549,Mesa de centro,moveis,222.39,9.4260375275,2021-06-29,Pedro Gomes,SP,1,boleto,1,-22.19,-48.79
651ca8eb37520adaec28354a,Guitarra,instrumentos musicais,912.26,49.2621127042,2022-06-29,Felipe Santos,RS,5,cartao_credito,2,-30.17,-53.5
651ca8eb37520adaec28354b,Mesa de jantar,moveis,219.65,13.3484960564,2022-06-29,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
651ca8eb37520adaec28354c,Celular Plus X42,eletronicos,2913.5,152.7195490822,2022-06-29,Thiago Silva,SP,5,cartao_credito,8,-22.19,-48.79
651ca8eb37520adaec28354d,Modelagem preditiva,livros,86.33,2.1812518509,2022-06-29,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28354e,Iniciando em programação,livros,65.58,4.0182026984,2022-06-29,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28354f,Guarda roupas,moveis,656.1,46.5813793899,2022-06-29,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
651ca8eb37520adaec283550,Jogo de tabuleiro,brinquedos,204.57,8.4771761372,2022-06-29,Camila Ribeiro,PE,5,cartao_credito,8,-8.38,-37.86
651ca8eb37520adaec283551,Corda de pular,esporte e lazer,30.05,2.1311766226,2022-06-29,Pedro Gomes,SP,2,cartao_credito,3,-22.19,-48.79
651ca8eb37520adaec283555,Celular Plus X42,eletronicos,2974.54,155.9697454493,2021-07-29,Camila Ribeiro,DF,4,cartao_credito,3,-15.83,-47.86
651ca8eb37520adaec283556,Lavadora de roupas,eletrodomesticos,1869.39,99.8281704324,2021-07-29,Juliana Costa,BA,4,cartao_credito,6,-13.29,-41.71
651ca8eb37520adaec283557,Cama box,moveis,483.3,26.0173969472,2021-07-29,Beatriz Moraes,GO,5,boleto,1,-15.98,-49.86
651ca8eb37520adaec283558,Cubo mágico 8x8,brinquedos,27.29,0.0,2021-07-29,Larissa Alves,MG,3,boleto,1,-18.1,-44.38
651ca8eb37520adaec283559,Geladeira,eletrodomesticos,2001.26,104.1455134684,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28355a,Lavadora de roupas,eletrodomesticos,1740.91,92.9813460486,2021-07-29,Thiago Silva,SC,1,cartao_credito,5,-27.45,-50.95
651ca8eb37520adaec28355b,Carrinho controle remoto,brinquedos,116.33,6.7253270575,2021-07-29,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec28355c,Smart TV,eletronicos,2134.19,114.17030152,2021-07-29,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28355d,Cadeira de escritório,moveis,549.97,26.8686870346,2021-07-29,Felipe Santos,SP,1,cartao_credito,7,-22.19,-48.79
651ca8eb37520adaec28355e,Guarda roupas,moveis,698.52,34.7785276362,2021-07-29,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28355f,Dashboards com Power BI,livros,44.68,0.0,2021-07-29,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
651ca8eb37520adaec283560,Smart TV,eletronicos,2298.81,123.3445645836,2021-07-29,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
651ca8eb37520adaec283561,Corda de pular,esporte e lazer,26.87,1.7138725729,2021-07-29,Bruno Rodrigues,SP,3,cartao_credito,10,-22.19,-48.79
651ca8eb37520adaec283562,Fone de ouvido,eletronicos,194.37,10.8807222817,2021-07-29,Lucas Oliveira,CE,3,boleto,1,-5.2,-39.53
651ca8eb37520adaec283563,Cadeira de escritório,moveis,586.51,31.5130189499,2021-07-29,Larissa Alves,SP,4,cartao_credito,8,-22.19,-48.79
651ca8eb37520adaec283564,Boneca bebê,brinquedos,77.34,4.6443873196,2021-07-29,Beatriz Moraes,GO,5,cartao_credito,3,-15.98,-49.86
651ca8eb37520adaec283565,Bicicleta,esporte e lazer,837.07,42.1558983219,2022-07-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283566,Micro-ondas,eletrodomesticos,669.55,33.2359622897,2022-07-29,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
651ca8eb37520adaec283567,Pandeiro,instrumentos musicais,115.92,13.9744008835,2022-07-29,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
651ca8eb37520adaec283568,Poltrona,moveis,284.01,15.405803992,2022-07-29,João Souza,MG,5,boleto,1,-18.1,-44.38
651ca8eb37520adaec283569,Mesa de centro,moveis,293.43,23.1798450299,2022-07-29,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
651ca8eb37520adaec28356a,Bola de vôlei,esporte e lazer,79.78,4.5311708983,2022-07-29,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
651ca8eb37520adaec283573,Lavadora de roupas,eletrodomesticos,1630.56,87.3535191424,2021-08-29,João Souza,RJ,4,cartao_credito,3,-22.25,-42.66
651ca8eb37520adaec283574,Cubo mágico 8x8,brinquedos,27.56,0.0,2021-08-29,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
651ca8eb37520adaec283575,Smartwatch,eletronicos,246.81,13.4250159046,2021-08-29,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
651ca8eb37520adaec283576,Panela de pressão,utilidades domesticas,106.63,6.6175745461,2021-08-29,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
651ca8eb37520adaec283577,Guarda roupas,moveis,600.9,32.8845324252,2021-08-29,Bianca Santos,RJ,1,cartao_credito,2,-22.25,-42.66
651ca8eb37520adaec283578,Jogo de tabuleiro,brinquedos,150.0,8.2701746482,2021-08-29,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec283579,Cama box,moveis,527.52,28.3719789156,2021-08-29,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28357a,Copo térmico,esporte e lazer,58.93,0.0,2021-08-29,Rafael Costa,ES,5,cupom,1,-19.19,-40.34
651ca8eb37520adaec28357b,Jogo de panelas,utilidades domesticas,170.82,9.3787770132,2022-08-29,Thiago Silva,ES,5,cartao_credito,4,-19.19,-40.34
651ca8eb37520adaec28357c,Sofá retrátil,moveis,975.11,52.608686126,2022-08-29,Lucas Oliveira,SC,5,cartao_credito,3,-27.45,-50.95
651ca8eb37520adaec28357d,Cama box,moveis,624.3,33.5252227623,2022-08-29,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
651ca8eb37520adaec28357e,Cubo mágico 8x8,brinquedos,10.72,1.101912275,2022-08-29,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
651ca8eb37520adaec28357f,Carrinho controle remoto,brinquedos,84.86,5.049644232,2022-08-29,Bruno Rodrigues,GO,5,cartao_credito,4,-15.98,-49.86
651ca8eb37520adaec283585,Micro-ondas,eletrodomesticos,740.37,37.0069142345,2021-09-29,João Souza,DF,3,cartao_credito,7,-15.83,-47.86
